components,l1_hlt_mode_stripped,l1_key,duration,l1_triggers_counter,hlt_physics_throughput,init_lumi,last_update,recorded_lumi,delivered_lumi,energy,end_lumi,hlt_physics_rate,fill_number,l1_hlt_mode,end_time,trigger_mode,l1_key_stripped,fill_type_party2,fill_type_party1,initial_prescale_index,sequence,start_time,hlt_physics_size,fill_type_runtime,hlt_key,last_lumisection_number,l1_rate,l1_menu,run_number,stable_beam,hlt_physics_counter,Fill location
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v114,l1_trg_cosmics2018/v71,6495,5729128.0,0.01908207,0.0,2018-05-12T00:45:43Z,0.0,0.0,0.0,0.0,205.095,6673.0,cosmics2018,2018-05-12T01:29:31Z,l1_hlt_cosmics2018/v114,cosmics2018/v71,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-11T23:41:16Z,123.213,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,277.0,887.293,L1Menu_Collisions2018_0_0_1,316181,False,1324295.0,(5/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,190,0.0,,0.0,2018-05-12T02:50:08Z,0.0,0.0,6499.0,0.0,,6674.0,circulating2018,2018-05-12T01:43:22Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-12T01:40:12Z,,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,6.0,,L1Menu_Collisions2018_0_0_1,316183,False,,(1/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,1588,2184173.0,0.00629965,0.0,2018-05-12T03:29:46Z,0.0,0.0,6499.0,0.0,89.954,6674.0,circulating2018,2018-05-12T02:15:02Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-12T01:48:34Z,9.839,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,67.0,1398.671,L1Menu_Collisions2018_0_0_1,316184,False,140490.0,(2/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,760,1354038.0,0.02693366,0.0,2018-05-12T03:46:37Z,0.0,0.0,6499.0,0.0,370.529,6674.0,circulating2018,2018-05-12T02:40:32Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-12T02:27:52Z,19.463,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,31.0,1873.817,L1Menu_Collisions2018_0_0_1,316185,False,267753.0,(3/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v104,l1_trg_collisions2018/v20,1916,67299185.0,0.66707287,1.913131,2018-05-12T04:19:16Z,15.291528,18.344252,6499.0,1.789848,749.248,6674.0,collisions2018,2018-05-12T03:17:06Z,l1_hlt_collisions2018/v104,collisions2018/v20,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-12T02:45:10Z,1212.88,PROTONS,/cdaq/physics/Run2018/2e34/v2.0.3/HLT/V1,81.0,37014.625,L1Menu_Collisions2018_v1_0_0,316186,True,1362292.0,(4/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v104,l1_trg_collisions2018/v20,48456,2926463027.0,0.686344,1.788128,2018-05-12T15:27:56Z,509.292438,535.870717,6499.0,0.680513,911.45,6674.0,collisions2018,2018-05-12T16:45:24Z,l1_hlt_collisions2018/v104,collisions2018/v20,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-12T03:17:48Z,33229.839,PROTONS,/cdaq/physics/Run2018/2e34/v2.0.3/HLT/V1,2077.0,60445.62,L1Menu_Collisions2018_v1_0_0,316187,True,44128512.0,(5/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,69,96.0,,0.0,2018-05-12T19:19:42Z,0.0,0.0,6499.0,0.0,,6675.0,circulating2018,2018-05-12T18:11:34Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-12T18:10:25Z,,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,1.0,4.118,L1Menu_Collisions2018_0_0_1,316196,False,,(1/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,1057,1906940.0,0.02602994,0.0,2018-05-12T19:43:37Z,0.0,0.0,6499.0,0.0,364.06,6675.0,circulating2018,2018-05-12T18:35:38Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-12T18:18:01Z,26.698,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,44.0,1859.27,L1Menu_Collisions2018_0_0_1,316198,False,373401.0,(2/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v104,l1_trg_collisions2018/v20,27932,1652909745.0,1.04235425,2.044305,2018-05-12T22:59:17Z,388.4175,403.394875,6499.0,1.092212,1171.792,6675.0,collisions2018,2018-05-13T02:27:30Z,l1_hlt_collisions2018/v104,collisions2018/v20,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-12T18:41:58Z,29060.055,PROTONS,/cdaq/physics/Run2018/2e34/v2.0.3/HLT/V1,1197.0,59289.25,L1Menu_Collisions2018_v1_0_0,316199,True,32668682.0,(3/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v104,l1_trg_collisions2018/v20,286,11039201.0,0.60198244,1.047794,2018-05-13T03:37:20Z,2.099188,4.554625,6499.0,1.081414,856.203,6675.0,collisions2018,2018-05-13T02:32:59Z,l1_hlt_collisions2018/v104,collisions2018/v20,PROTON,PROTON,5.0,GLOBAL-RUN,2018-05-13T02:28:13Z,126.292,PROTONS,/cdaq/physics/Run2018/2e34/v2.0.3/HLT/V1,10.0,52620.297,L1Menu_Collisions2018_v1_0_0,316200,True,179626.0,(4/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v104,l1_trg_collisions2018/v20,11652,688298338.0,0.51592051,1.080307,2018-05-13T06:54:17Z,105.893094,113.155281,6499.0,0.846014,793.303,6675.0,collisions2018,2018-05-13T05:49:52Z,l1_hlt_collisions2018/v104,collisions2018/v20,PROTON,PROTON,5.0,GLOBAL-RUN,2018-05-13T02:35:40Z,5904.922,PROTONS,/cdaq/physics/Run2018/2e34/v2.0.3/HLT/V1,498.0,60138.625,L1Menu_Collisions2018_v1_0_0,316201,True,9079675.0,(5/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v104,l1_trg_collisions2018/v20,9696,637710323.0,0.38362348,0.846189,2018-05-13T09:46:33Z,73.685969,76.193313,6499.0,0.771553,668.312,6675.0,collisions2018,2018-05-13T08:34:09Z,l1_hlt_collisions2018/v104,collisions2018/v20,PROTON,PROTON,6.0,GLOBAL-RUN,2018-05-13T05:52:33Z,3711.104,PROTONS,/cdaq/physics/Run2018/2e34/v2.0.3/HLT/V1,415.0,65922.49,L1Menu_Collisions2018_v1_0_0,316202,True,6465131.0,(6/6)
"['CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v114,l1_trg_cosmics2018/v71,359,218444.0,0.01103671,0.0,2018-05-13T09:58:59Z,0.0,0.0,0.0,0.0,145.848,6676.0,cosmics2018,2018-05-13T08:50:53Z,l1_hlt_cosmics2018/v114,cosmics2018/v71,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-13T08:44:54Z,3.602,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,14.0,669.376,L1Menu_Collisions2018_0_0_1,316204,False,47597.0,(1/4)
"['CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v114,l1_trg_cosmics2018/v71,1276,930020.0,0.00751543,0.0,2018-05-13T10:13:54Z,0.0,0.0,0.0,0.0,103.292,6676.0,cosmics2018,2018-05-13T09:18:18Z,l1_hlt_cosmics2018/v114,cosmics2018/v71,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-13T08:57:02Z,9.285,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,53.0,752.791,L1Menu_Collisions2018_0_0_1,316205,False,127612.0,(2/4)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,1116,775815.0,0.00711838,0.0,2018-05-13T10:59:53Z,0.0,0.0,0.0,0.0,101.924,6676.0,circulating2018,2018-05-13T09:50:24Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-13T09:31:48Z,7.135,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,46.0,774.012,L1Menu_Collisions2018_0_0_1,316207,False,102163.0,(3/4)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,225,57800.0,0.00508347,0.0,2018-05-13T11:11:13Z,0.0,0.0,0.0,0.0,69.808,6676.0,circulating2018,2018-05-13T10:02:11Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-13T09:58:26Z,0.474,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,8.0,495.925,L1Menu_Collisions2018_0_0_1,316208,False,6509.0,(4/4)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,194,118010.0,0.00584921,0.0,2018-05-13T11:19:14Z,0.0,0.0,0.0,0.0,80.675,6677.0,circulating2018,2018-05-13T10:12:49Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-13T10:09:35Z,0.954,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,7.0,723.234,L1Menu_Collisions2018_0_0_1,316209,False,13164.0,(1/10)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,1702,1176041.0,0.00646701,0.0,2018-05-13T11:50:08Z,0.0,0.0,6499.0,0.0,90.317,6677.0,circulating2018,2018-05-13T10:45:56Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-13T10:17:34Z,9.949,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,72.0,764.428,L1Menu_Collisions2018_0_0_1,316210,False,138951.0,(2/10)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,90,2374.0,0.00086498,0.0,2018-05-13T11:54:02Z,0.0,0.0,6499.0,0.0,11.926,6677.0,circulating2018,2018-05-13T10:49:57Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,1.0,GLOBAL-RUN,2018-05-13T10:48:27Z,0.02,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,2.0,101.845,L1Menu_Collisions2018_0_0_1,316211,False,278.0,(3/10)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,178,0.0,,0.0,2018-05-13T12:01:33Z,0.0,0.0,6499.0,0.0,,6677.0,circulating2018,2018-05-13T10:55:14Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,1.0,GLOBAL-RUN,2018-05-13T10:52:16Z,,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,6.0,,L1Menu_Collisions2018_0_0_1,316212,False,,(4/10)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,561,710437.0,0.00763738,0.0,2018-05-13T12:12:04Z,0.0,0.0,6499.0,0.0,106.247,6677.0,circulating2018,2018-05-13T11:09:23Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-13T11:00:02Z,4.095,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,23.0,1325.122,L1Menu_Collisions2018_0_0_1,316213,False,56963.0,(5/10)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,1541,2476181.0,0.02233168,0.0,2018-05-13T12:49:08Z,0.0,0.0,6499.0,0.0,308.165,6677.0,circulating2018,2018-05-13T11:39:55Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-13T11:14:14Z,31.754,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,65.0,1741.449,L1Menu_Collisions2018_0_0_1,316214,False,438191.0,(6/10)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v104,l1_trg_collisions2018/v20,11321,637726604.0,1.23658916,1.637532,2018-05-13T13:17:47Z,171.807078,188.462594,6499.0,1.54542,1282.969,6677.0,collisions2018,2018-05-13T14:56:13Z,l1_hlt_collisions2018/v104,collisions2018/v20,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-13T11:47:32Z,13893.843,PROTONS,/cdaq/physics/Run2018/2e34/v2.0.3/HLT/V1,484.0,56760.41,L1Menu_Collisions2018_v1_0_0,316216,True,14414944.0,(7/10)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v104,l1_trg_collisions2018/v20,6214,339975147.0,0.97214287,1.463191,2018-05-13T17:53:47Z,84.948406,92.162531,6499.0,1.326564,1136.408,6677.0,collisions2018,2018-05-13T16:47:32Z,l1_hlt_collisions2018/v104,collisions2018/v20,PROTON,PROTON,3.0,GLOBAL-RUN,2018-05-13T15:03:58Z,5982.517,PROTONS,/cdaq/physics/Run2018/2e34/v2.0.3/HLT/V1,264.0,55246.066,L1Menu_Collisions2018_v1_0_0,316217,True,6993398.0,(8/10)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v104,l1_trg_collisions2018/v20,23888,1432849067.0,0.57787798,1.326357,2018-05-14T00:34:04Z,236.702,245.032531,6499.0,0.771696,843.266,6677.0,collisions2018,2018-05-13T23:30:01Z,l1_hlt_collisions2018/v104,collisions2018/v20,PROTON,PROTON,4.0,GLOBAL-RUN,2018-05-13T16:51:53Z,13780.396,PROTONS,/cdaq/physics/Run2018/2e34/v2.0.3/HLT/V1,1023.0,60087.33,L1Menu_Collisions2018_v1_0_0,316218,True,20108982.0,(9/10)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v104,l1_trg_collisions2018/v20,6892,451902129.0,0.34429655,0.747712,2018-05-14T02:44:12Z,48.398875,49.926875,6499.0,0.751594,625.263,6677.0,collisions2018,2018-05-14T01:27:27Z,l1_hlt_collisions2018/v104,collisions2018/v20,PROTON,PROTON,7.0,GLOBAL-RUN,2018-05-13T23:32:35Z,2359.554,PROTONS,/cdaq/physics/Run2018/2e34/v2.0.3/HLT/V1,294.0,65940.945,L1Menu_Collisions2018_v1_0_0,316219,True,4285090.0,(10/10)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v114,l1_trg_cosmics2018/v71,1667,1457938.0,0.0151977,0.0,2018-05-14T03:23:42Z,0.0,0.0,0.0,0.0,212.93,6678.0,cosmics2018,2018-05-14T02:10:21Z,l1_hlt_cosmics2018/v114,cosmics2018/v71,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-14T01:42:34Z,24.799,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,70.0,893.509,L1Menu_Collisions2018_0_0_1,316220,False,347444.0,(1/2)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,565,284669.0,0.00474257,0.0,2018-05-14T03:38:38Z,0.0,0.0,0.0,0.0,67.254,6678.0,circulating2018,2018-05-14T02:31:08Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-14T02:21:43Z,2.322,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,22.0,581.539,L1Menu_Collisions2018_0_0_1,316222,False,32922.0,(2/2)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,1074,750400.0,0.00599993,0.0,2018-05-14T04:03:39Z,0.0,0.0,0.0,0.0,84.847,6679.0,circulating2018,2018-05-14T02:59:04Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-14T02:41:10Z,6.014,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,45.0,748.656,L1Menu_Collisions2018_0_0_1,316225,False,85046.0,(1/3)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,91,0.0,,0.0,2018-05-14T04:07:48Z,0.0,0.0,0.0,0.0,,6679.0,circulating2018,2018-05-14T03:03:25Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-14T03:01:54Z,,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,2.0,,L1Menu_Collisions2018_0_0_1,316226,False,,(2/3)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,143,512.0,7.562e-05,0.0,2018-05-14T04:17:01Z,0.0,0.0,0.0,0.0,0.858,6679.0,circulating2018,2018-05-14T03:08:25Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-14T03:06:02Z,0.002,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,4.0,21.965,L1Menu_Collisions2018_0_0_1,316227,False,20.0,(3/3)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,993,697861.0,0.00596035,0.0,2018-05-14T04:37:47Z,0.0,0.0,0.0,0.0,81.5,6680.0,circulating2018,2018-05-14T03:31:34Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-14T03:15:01Z,5.558,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,40.0,748.457,L1Menu_Collisions2018_0_0_1,316228,False,75992.0,(1/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v114,l1_trg_cosmics2018/v71,123,768.0,0.0002216,0.0,2018-05-14T04:51:42Z,0.0,0.0,0.0,0.0,2.917,6680.0,cosmics2018,2018-05-14T03:38:17Z,l1_hlt_cosmics2018/v114,cosmics2018/v71,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-14T03:36:14Z,0.005,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.2/HLT/V2,4.0,16.474,L1Menu_Collisions2018_0_0_1,316229,False,68.0,(2/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,104,0.0,,0.0,2018-05-14T04:56:13Z,0.0,0.0,0.0,0.0,,6680.0,circulating2018,2018-05-14T03:51:31Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-14T03:49:47Z,,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,2.0,,L1Menu_Collisions2018_0_0_1,316231,False,,(3/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,499,96.0,,0.0,2018-05-14T05:06:48Z,0.0,0.0,0.0,0.0,,6680.0,circulating2018,2018-05-14T04:02:40Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-14T03:54:21Z,,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,20.0,4.118,L1Menu_Collisions2018_0_0_1,316232,False,,(4/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,902,593471.0,0.00530253,0.0,2018-05-14T05:24:20Z,0.0,0.0,0.0,0.0,73.578,6680.0,circulating2018,2018-05-14T04:20:08Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-14T04:05:06Z,4.326,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,37.0,727.427,L1Menu_Collisions2018_0_0_1,316233,False,60030.0,(5/5)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v44,l1_trg_circulating2018/v27,2753,3566833.0,0.00762759,0.0,2018-05-14T06:13:21Z,0.0,0.0,6499.0,0.0,105.693,6681.0,circulating2018,2018-05-14T05:08:50Z,l1_hlt_circulating2018/v44,circulating2018/v27,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-14T04:22:57Z,19.558,PROTONS,/cdaq/special/Circulating2018/v1.0.3/HLT/V2,117.0,1391.068,L1Menu_Collisions2018_0_0_1,316234,False,271013.0,(1/8)
